Date,High,Low,Open,Close,Volume,Adj Close
11/10/2020,420.0899963,396.0299988,420.0899963,410.3599854,30284200,410.3599854
11/11/2020,418.7000122,410.5799866,416.4500122,417.1300049,17357700,417.1300049
11/12/2020,423,409.519989,415.0499878,411.7600098,19855100,411.7600098
11/13/2020,412.5299988,401.6600037,410.8500061,408.5,19771100,408.5
11/16/2020,412.4500122,404.0899963,408.9299927,408.0899963,26838600,408.0899963
11/17/2020,462,433.0100098,460.1700134,441.6099854,61188300,441.6099854
11/18/2020,496,443.5,448.3500061,486.6400146,78044000,486.6400146
11/19/2020,508.6099854,487.5700073,492,499.269989,62475300,499.269989
11/20/2020,502.5,489.0599976,497.9899902,489.6099854,32911900,489.6099854
11/23/2020,526,501.7900085,503.5,521.8499756,50260300,521.8499756
11/24/2020,559.9899902,526.2000122,540.4000244,555.3800049,53648500,555.3800049
11/25/2020,574,545.3699951,550.0599976,574,48930200,574
11/27/2020,598.7800293,578.4500122,581.1599731,585.7600098,37561100,585.7600098
11/30/2020,607.7999878,554.5100098,602.210022,567.5999756,63003100,567.5999756
12/1/2020,597.8499756,572.0499878,597.5900269,584.7600098,40103500,584.7600098
12/2/2020,571.539978,541.210022,556.4400024,568.8200073,47775700,568.8200073
12/3/2020,598.9699707,582.4299927,590.0200195,593.3800049,42552000,593.3800049
12/4/2020,599.039978,585.5,591.0100098,599.039978,29401300,599.039978
12/7/2020,648.789978,603.0499878,604.9199829,641.7600098,56309700,641.7600098
12/8/2020,651.2800293,618.5,625.5100098,649.8800049,64265000,649.8800049
12/9/2020,654.3200073,588,653.6900024,604.4799805,71291200,604.4799805
12/10/2020,627.75,566.3400269,574.3699951,627.0700073,67083200,627.0700073
12/11/2020,624,596.7999878,615.0100098,609.9899902,46475000,609.9899902
12/14/2020,642.75,610.2000122,619,639.8300171,52040600,639.8300171
12/15/2020,646.9000244,623.7999878,643.2800293,633.25,45071500,633.25
12/16/2020,632.5,605,628.2299805,622.7700195,42095800,622.7700195
12/17/2020,658.8200073,619.5,628.1900024,655.9000244,56270100,655.9000244
12/18/2020,695,628.539978,668.9000244,695,222126200,695
12/21/2020,668.5,646.0700073,666.2399902,649.8599854,58045300,649.8599854
12/22/2020,649.8800049,614.2299805,648,640.3400269,51716000,640.3400269
12/23/2020,651.5,622.5700073,632.2000122,645.9799805,33173000,645.9799805
12/24/2020,666.0900269,641,642.9899902,661.7700195,22865600,661.7700195
12/28/2020,681.4000244,660.7999878,674.5100098,663.6900024,32278600,663.6900024
12/29/2020,669.9000244,655,661,665.9899902,22910800,665.9899902
12/30/2020,696.5999756,668.3599854,672,694.7800293,42846000,694.7800293
12/31/2020,718.7199707,691.1199951,699.9899902,705.6699829,49649900,705.6699829
1/4/2021,744.4899902,717.1900024,719.460022,729.7700195,48638200,729.7700195
1/5/2021,740.8400269,719.2000122,723.6599731,735.1099854,32245200,735.1099854
1/6/2021,774,749.0999756,758.4899902,755.9799805,44700000,755.9799805
1/7/2021,816.9899902,775.2000122,777.6300049,816.039978,51498900,816.039978
1/8/2021,884.4899902,838.3900146,856,880.0200195,75055500,880.0200195
1/11/2021,854.4299927,803.6199951,849.4000244,811.1900024,59301600,811.1900024
1/12/2021,868,827.3400269,831,849.4400024,46270700,849.4400024
1/13/2021,860.4699707,832,852.7600098,854.4099731,33312500,854.4099731
1/14/2021,863,838.75,843.3900146,845,31266300,845
1/15/2021,859.9000244,819.0999756,852,826.1599731,38777600,826.1599731
1/19/2021,850,833,837.7999878,844.5499878,25367000,844.5499878
1/20/2021,859.5,837.2800293,858.7399902,850.4500122,25665900,850.4500122
1/21/2021,855.7199707,841.4199829,855,844.9899902,20521100,844.9899902
1/22/2021,848,828.6199951,834.3099976,846.6400146,20066500,846.6400146
1/25/2021,900.4000244,838.8200073,855,880.7999878,41173400,880.7999878
1/26/2021,895.9000244,871.5999756,891.3800049,883.0900269,23131600,883.0900269
1/27/2021,891.5,858.6599731,870.3499756,864.1599731,27334000,864.1599731
1/28/2021,848,801,820,835.4299927,26378000,835.4299927
1/29/2021,842.4099731,780.0999756,830,793.5300293,34990800,793.5300293
2/1/2021,842,795.5599976,814.289978,839.8099976,25391400,839.8099976
2/2/2021,880.5,842.2000122,844.6799927,872.789978,24346200,872.789978
2/3/2021,878.0800171,853.0599976,877.0200195,854.6900024,18343500,854.6900024
2/4/2021,856.5,833.4199829,855,849.9899902,15812700,849.9899902
2/5/2021,864.7700195,838.9699707,845,852.2299805,18566600,852.2299805
2/8/2021,877.7700195,854.75,869.6699829,863.4199829,20161700,863.4199829
2/9/2021,859.7999878,841.75,855.1199951,849.460022,15157700,849.460022
2/10/2021,844.8200073,800.0200195,843.6400146,804.8200073,36216100,804.8200073
2/11/2021,829.8800049,801.7299805,812.4400024,811.6599731,21622800,811.6599731
2/12/2021,817.3300171,785.3300171,801.2600098,816.1199951,23768300,816.1199951
2/16/2021,821,792.4400024,818,796.2199707,19802300,796.2199707
2/17/2021,799.8400269,762.0100098,779.0900269,798.1500244,25996500,798.1500244
2/18/2021,794.6900024,776.2700195,780.9000244,787.3800049,17957100,787.3800049
2/19/2021,796.789978,777.3699951,795,781.2999878,18958300,781.2999878
2/22/2021,768.5,710.2000122,762.6400146,714.5,37269700,714.5
2/23/2021,713.6099854,619,662.1300049,698.8400269,66606900,698.8400269
2/24/2021,745,694.1699829,711.8499756,742.0200195,36767000,742.0200195
2/25/2021,737.210022,670.5800171,726.1500244,682.2199707,39023900,682.2199707
2/26/2021,706.7000122,659.5100098,700,675.5,41089200,675.5
3/1/2021,719,685.0499878,690.1099854,718.4299927,27136200,718.4299927
